KiaStinger,$36000,https://im.mashina.kg/tachka/images//e/c/e/ecee40234b9de21d85fc40b92e4d293e_240x180.jpg,"2017 г., 3.3 л., автомат лифтбек, бензин руль слева, 126 000 км"
ToyotaCamry,$18500,https://im.mashina.kg/tachka/images//6/e/e/6ee197885d959a00e87b25e62f9069d0_240x180.jpg,"2017 г., 2.5 л., автомат седан, бензин руль слева, 118 000 км"
ChevroletCruze,$6300,https://im.mashina.kg/tachka/images//8/7/5/8753c17cae77bb4e6c5879c263e81ff1_240x180.jpg,"2011 г., 1.8 л., автомат седан, бензин руль слева, 126 184 км"
ChevroletTrailBlazer,$10000,https://im.mashina.kg/tachka/images//c/6/6/c662ddc4093a6a1521ea93520335bcf5_240x180.jpg,"2004 г., 4.2 л., автомат внедорожник 5 дв., бензин руль слева, 235 000 км"
LexusGX,$26000,https://im.mashina.kg/tachka/images//8/6/4/8648c78ab056c9ab9a33f1c55a143726_240x180.jpg,"2006 г., 4.7 л., автомат внедорожник 5 дв., бензин руль слева, 200 000 км"
ChevroletEpica,$7900,https://im.mashina.kg/tachka/images//1/e/2/1e24b7e188ee29b10be473f0c6be4d88_240x180.jpg,"2008 г., 2 л., автомат седан, бензин руль слева, 190 000 км"
HyundaiMaxcruz,$31666,https://im.mashina.kg/tachka/images//4/3/0/43052c2854b574d07074fef97d5f7203_240x180.jpg,"2017 г., 2.2 л., автомат внедорожник 5 дв., дизель руль слева, 103 000 км"
KiaSportage,$45999,https://im.mashina.kg/tachka/images//5/c/2/5c21ced8291bef43615bfb3cb3357799_240x180.jpg,"2022 г., 1.6 л., робот внедорожник 5 дв., бензин руль слева, 50 км"
ToyotaCamry,$16400,https://im.mashina.kg/tachka/images//4/a/4/4a4bee9be9ca40f4515db655d7c3c2bb_240x180.jpg,"2017 г., 2.5 л., автомат седан, бензин руль слева, 75 000 км"
ToyotaSequoia,$45000,https://im.mashina.kg/tachka/images//4/0/b/40b3cfe520c21da929c5889859f5d1b1_240x180.jpg,"2013 г., 5.7 л., автомат внедорожник 5 дв., бензин руль слева, 140 000 км"
Mercedes-BenzVito,$10300,https://im.mashina.kg/tachka/images//1/c/2/1c267918d5dcdecc8a2ab2d49f8fd0df_240x180.jpg,"2009 г., 2.1 л., механика минивэн, дизель руль слева, 218 000 км"
ToyotaHighlander,$37800,https://im.mashina.kg/tachka/images//3/b/9/3b9ca04cff17a81c7f39715fa5ad6342_240x180.jpg,"2017 г., 3.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 96 148 км"
LexusLX,$22500,https://im.mashina.kg/tachka/images//0/7/8/0786924ca4cce073ebeac2d4fabded51_240x180.jpg,"2003 г., 4.7 л., автомат внедорожник 5 дв., бензин руль слева, 153 542 км"
LexusRX,$42500,https://im.mashina.kg/tachka/images//6/a/b/6ab426eeeb32464ae54761c8d1901893_240x180.jpg,"2017 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 64 000 км"
LexusES,$31000,https://im.mashina.kg/tachka/images//8/8/3/88352816e1ca477943903f9c11ffafcf_240x180.jpg,"2017 г., 2.5 л., вариатор седан, гибрид руль слева, 77 000 км"
ToyotaLandCruiser,$35500,https://im.mashina.kg/tachka/images//b/d/f/bdfdc8c903f336cf3745f0f062a5fd58_240x180.jpg,"2008 г., 4.7 л., автомат внедорожник 5 дв., бензин руль слева, 321 000 км"
BMWX5,$35500,https://im.mashina.kg/tachka/images//4/7/0/4704e1833272ab53eb8fb982fa66f2bc_240x180.jpg,"2013 г., 4.4 л., автомат внедорожник 5 дв., бензин руль слева, 188 000 км"
LexusGX,$27000,https://im.mashina.kg/tachka/images//9/e/0/9e03b038c22e46bcc0d2950ae9c1336e_240x180.jpg,"2008 г., 4.7 л., автомат внедорожник 5 дв., бензин руль слева, 139 000 км"
LandRoverRangeRover,$260000,https://im.mashina.kg/tachka/images//d/7/c/d7c2e50be41edc4811ee44fb32019754_240x180.jpg,"2022 г., 4.4 л., автомат внедорожник 5 дв., бензин руль слева"
ToyotaCamry,$16200,https://im.mashina.kg/tachka/images//4/1/4/41483d7ceaed9fae176e827fcf5c0dd0_240x180.jpg,"2016 г., 2.5 л., автомат седан, бензин руль слева, 110 000 км"
HondaCR-V,$8500,https://im.mashina.kg/tachka/images//9/f/3/9f342cafc54b8a2286c48ec628e7a46f_240x180.jpg,"2002 г., 2.4 л., автомат внедорожник 5 дв., бензин руль слева, 260 000 км"
BMWX5,$26200,https://im.mashina.kg/tachka/images//c/5/8/c5847183c167d50ff989f8833da1752a_240x180.jpg,"2013 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 200 000 км"
ToyotaLandCruiserPrado,$18900,https://im.mashina.kg/tachka/images//a/c/6/ac66398d032d22bf6536042fed17001a_240x180.jpg,"2003 г., 3.4 л., автомат внедорожник 5 дв., бензин руль справа, 160 000 км"
DaihatsuCuore,$5300,https://im.mashina.kg/tachka/images//8/9/0/8901ac907cfc1956bb18748872584630_240x180.jpg,"2008 г., 1 л., механика хэтчбек 5 дв., бензин руль слева, 210 000 км"
KiaK7,$23700,https://im.mashina.kg/tachka/images//1/3/1/131b9887cf972cdce1b0e2b31c37ff06_240x180.jpg,"2019 г., 3 л., автомат седан, газ руль слева, 119 000 км"
LexusNX,$29900,https://im.mashina.kg/tachka/images//2/6/8/268c9e61231ef6b723a05ae58039aad5_240x180.jpg,"2016 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 149 000 км"
KiaMorning,$8800,https://im.mashina.kg/tachka/images//a/6/6/a66fe1aeca5ea15627e1e6e61572421e_240x180.jpg,"2017 г., 1 л., автомат хэтчбек 5 дв., бензин руль слева, 9 000 км"
HyundaiSonata,$11000,https://im.mashina.kg/tachka/images//8/4/c/84cf905e6814a17825567800207bbcdb_240x180.jpg,"2017 г., 2 л., автомат седан, газ руль слева, 10 000 км"
KiaK7,$27000,https://im.mashina.kg/tachka/images//f/b/f/fbfdf348a1d555ecef3933c498dd6de8_240x180.jpg,"2017 г., 3.3 л., автомат седан, бензин руль слева, 135 000 км"
ВАЗ(Lada)2107,$3985,https://im.mashina.kg/tachka/images//2/0/e/20ea7e10e9204b09f638e92ce4321097_240x180.jpg,"2010 г., 1.6 л., механика седан, бензин руль слева, 62 000 км"
BYDHan,$54000,https://im.mashina.kg/tachka/images//e/b/e/ebeed90061ff7af7aa8e7bbe06bac35e_240x180.jpg,"2023 г., автомат седан, электро руль слева, 50 км"
SubaruLegacy,$6200,https://im.mashina.kg/tachka/images//5/f/5/5f51f0c50c86069571ff4889ff92f5cb_240x180.jpg,"2005 г., 2 л., автомат седан, бензин руль справа, 300 000 км"
Mercedes-BenzE-класс,$9500,https://im.mashina.kg/tachka/images//0/3/8/038f3885aea8dbcee1adce150d11f7e7_240x180.jpg,"2003 г., 3.2 л., автомат седан, бензин руль слева, 230 000 км"
HyundaiSonata,$23000,https://im.mashina.kg/tachka/images//a/3/4/a34bf15f7f60cf5fa7da6375fbb40b16_240x180.jpg,"2017 г., 2 л., автомат седан, бензин руль слева, 104 349 км"
ToyotaRAV4,$27000,https://im.mashina.kg/tachka/images//b/1/6/b16ab583682ad7c400f1579cd84e225c_240x180.jpg,"2020 г., 2.5 л., автомат внедорожник 5 дв., бензин руль слева, 40 500 км"
ToyotaWish,$7060,https://im.mashina.kg/tachka/images//e/8/4/e8421d0347195ea8e129c8b949d0da0a_240x180.jpg,"2003 г., 1.8 л., автомат компактвэн, бензин руль справа, 230 000 км"
ToyotaCamry,$17900,https://im.mashina.kg/tachka/images//c/3/9/c3984a3783324dc0b6c79cda27de9dad_240x180.jpg,"2017 г., 2.5 л., вариатор седан, гибрид руль слева, 104 450 км"
ToyotaHighlander,$45000,https://im.mashina.kg/tachka/images//c/c/4/cc45f62c9147d6e5f2b13297ec35a6ce_240x180.jpg,"2021 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 50 284 км"
SubaruOutback,$9800,https://im.mashina.kg/tachka/images//a/4/0/a40dc9af99edb6cc42cf5d6f02af001f_240x180.jpg,"2005 г., 3 л., автомат универсал, бензин руль справа, 200 000 км"
BMW5серии,$36500,https://im.mashina.kg/tachka/images//e/0/c/e0c255f136af4fceb6543079083ef2ed_240x180.jpg,"2017 г., 2 л., автомат седан, дизель руль слева, 125 000 км"
HondaInspire,$9000,https://im.mashina.kg/tachka/images//a/e/f/aefd2a5ebc59e8a254c87fb70f0cef0e_240x180.jpg,"2004 г., 3 л., автомат седан, бензин руль справа, 20 000 км"
Toyota4Runner,$12500,https://im.mashina.kg/tachka/images//a/9/d/a9d0e9fb7f925980810a11fe599ade90_240x180.jpg,"2003 г., 4 л., автомат внедорожник 5 дв., бензин руль справа, 120 000 км"
ToyotaCamry,$15900,https://im.mashina.kg/tachka/images//d/9/8/d988612c8268b35df3031fd900694e66_240x180.jpg,"2017 г., 2.5 л., автомат седан, бензин руль слева, 99 000 км"
LexusLX,$100000,https://im.mashina.kg/tachka/images//5/2/3/5237d02af19869d708162a705e3373da_240x180.jpg,"2018 г., 4.5 л., автомат внедорожник 5 дв., дизель руль слева, 88 000 км"
LexusRX,$25900,https://im.mashina.kg/tachka/images//3/0/2/302903f8c2f8a8d29bdf17de0f2c16da_240x180.jpg,"2012 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 164 000 км"
ToyotaRAV4,$19900,https://im.mashina.kg/tachka/images//7/9/5/795d195943b914cc9c4412d82aae8e50_240x180.jpg,"2017 г., 2.5 л., автомат внедорожник 5 дв., бензин руль слева, 45 000 км"
HondaAccord,$22500,https://im.mashina.kg/tachka/images//9/f/b/9fb980aa7dddb8e9ba1b96debf5fe5ef_240x180.jpg,"2018 г., 1.5 л., вариатор седан, бензин руль слева, 55 000 км"
SubaruForester,$16500,https://im.mashina.kg/tachka/images//9/7/c/97ced724d1585d1226e0b72865b3957e_240x180.jpg,"2019 г., 2.5 л., вариатор внедорожник 5 дв., бензин руль слева, 17 523 км"
ToyotaCamry,$20700,https://im.mashina.kg/tachka/images//b/7/3/b730e992cf271cfbcb099335dd31d05c_240x180.jpg,"2017 г., 2.5 л., автомат седан, бензин руль слева, 82 000 км"
BMWX5,$92000,https://im.mashina.kg/tachka/images//3/b/f/3bf38a30a3d37a200fe0c1ed5c3162ae_240x180.jpg,"2019 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 68 500 км"
KiaSorento,$13800,https://im.mashina.kg/tachka/images//a/1/c/a1ce1707e0d5b235937a43cb7adcf125_240x180.jpg,"2009 г., 2.2 л., автомат внедорожник 5 дв., дизель руль слева, 113 000 км"
ToyotaCamry,$21000,https://im.mashina.kg/tachka/images//f/c/8/fc8437641522f4ff095dab995c721a61_240x180.jpg,"2015 г., 2.5 л., автомат седан, бензин руль слева, 88 600 км"
BMW5серии,$15990,https://im.mashina.kg/tachka/images//f/8/4/f847f9c35228a6fb6d1c970bb0a43e6c_240x180.jpg,"2011 г., 3 л., автомат седан, бензин руль слева, 130 000 км"
ToyotaHighlander,$28500,https://im.mashina.kg/tachka/images//d/3/8/d3847eb10711e5de25121585fc355e3b_240x180.jpg,"2014 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 17 000 км"
ToyotaCamry,$27000,https://im.mashina.kg/tachka/images//e/0/8/e08bda5cf23046103f4e7e77be17bb2b_240x180.jpg,"2021 г., 2.5 л., автомат седан, бензин руль слева, 34 500 км"
ToyotaRAV4,$33900,https://im.mashina.kg/tachka/images//d/b/1/db17dacea3f83aca14555de65bc69d42_240x180.jpg,"2020 г., 2.5 л., автомат внедорожник 5 дв., бензин руль слева, 19 200 км"
ToyotaAvalon,$21900,https://im.mashina.kg/tachka/images//d/7/6/d76e6f79b58d19b5d3d2b8d02090db83_240x180.jpg,"2016 г., 2.5 л., вариатор седан, гибрид руль слева, 180 000 км"
HondaCivic,$8700,https://im.mashina.kg/tachka/images//d/1/8/d18e205051a5837f72470021b77b6317_240x180.jpg,"2009 г., 1.3 л., вариатор седан, гибрид руль слева, 212 000 км"
BMW7серии,$13500,https://im.mashina.kg/tachka/images//1/e/0/1e02119f753d9a129b39bc9350fe01c8_240x180.jpg,"2000 г., 3.5 л., автомат седан, бензин руль слева, 220 000 км"
BMWX5,$44800,https://im.mashina.kg/tachka/images//e/e/2/ee2be474d7749c2aeb5a7bf95a90cfad_240x180.jpg,"2016 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 73 000 км"
ToyotaLandCruiserPrado,$22000,https://im.mashina.kg/tachka/images//b/e/1/be186aa4e2b80cecdf2b0b03a6ee364a_240x180.jpg,"2005 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 212 100 км"
BMWX5,$22300,https://im.mashina.kg/tachka/images//5/c/f/5cfb43802443ded96d35b08b5b72a8e0_240x180.jpg,"2011 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 277 000 км"
LexusES,$29900,https://im.mashina.kg/tachka/images//f/9/5/f9502cb272b58f9b4cb570e79d15e11e_240x180.jpg,"2017 г., 3.5 л., автомат седан, бензин руль слева, 157 000 км"
BMWX5,$50000,https://im.mashina.kg/tachka/images//2/3/3/233266543c29c075076ca877f217819a_240x180.jpg,"2017 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 195 000 км"
ToyotaLandCruiser,$15500,https://im.mashina.kg/tachka/images//b/d/7/bd782f06e5bafbc23df316a5662325ce_240x180.jpg,"2000 г., 4.7 л., автомат внедорожник 5 дв., бензин руль слева, 163 000 км"
CadillacLyriq,$70000,https://im.mashina.kg/tachka/images//e/a/e/eae1b9cd5cfe555a55a257285113a127_240x180.jpg,"2023 г., автомат внедорожник 5 дв., электро руль слева, 50 км"
ToyotaLandCruiser,$25000,https://im.mashina.kg/tachka/images//3/4/c/34c524e9ecf47c13aee3cb908f5aa234_240x180.jpg,"2005 г., 4.2 л., механика внедорожник 5 дв., дизель руль слева, 110 000 км"
ToyotaCamry,$38500,https://im.mashina.kg/tachka/images//f/f/8/ff8385da4494f39c08a4c4a47c684512_240x180.jpg,"2022 г., 2.5 л., автомат седан, бензин руль слева, 17 000 км"
BMW5серии,$50000,https://im.mashina.kg/tachka/images//c/4/c/c4c153252ffcf985606af641203b4da6_240x180.jpg,"2019 г., 2 л., автомат седан, бензин руль слева, 20 000 км"
KiaCarnival,$26500,https://im.mashina.kg/tachka/images//1/f/4/1f4dad215e87d0d58210245c387d106f_240x180.jpg,"2018 г., 2.2 л., автомат минивэн, дизель руль слева, 80 000 км"
ToyotaRAV4,$14870,https://im.mashina.kg/tachka/images//6/f/c/6fc4e2a25e31512c130fadb4439ec9d0_240x180.jpg,"2008 г., 2.4 л., автомат внедорожник 5 дв., бензин руль слева, 196 000 км"
Toyota4Runner,$40700,https://im.mashina.kg/tachka/images//b/c/6/bc66180650a395a9e893c050a8e1dc00_240x180.jpg,"2017 г., 4 л., автомат внедорожник 5 дв., бензин руль слева, 86 000 км"
ToyotaCamry,$32700,https://im.mashina.kg/tachka/images//d/0/a/d0a1202104be422017e0208b203f5641_240x180.jpg,"2018 г., 2.5 л., автомат седан, бензин руль слева, 30 000 км"
Mercedes-BenzE-классAMG,$26700,https://im.mashina.kg/tachka/images//8/3/c/83c05a19e41ccab5c273d81663872734_240x180.jpg,"2002 г., 5.4 л., автомат седан, бензин руль слева, 137 000 км"
ToyotaCaldina,$7100,https://im.mashina.kg/tachka/images//e/0/a/e0a77079c6cbd45be954edce8cf05c4a_240x180.jpg,"2003 г., 2 л., автомат универсал, бензин руль справа, 253 000 км"
ToyotaPrius,$12999,https://im.mashina.kg/tachka/images//1/f/3/1f3eec085ee97606dc13ce9c6bd896ae_240x180.jpg,"2015 г., 1.8 л., автомат хэтчбек 5 дв., гибрид руль слева, 123 000 км"
HyundaiSantaFe,$29000,https://im.mashina.kg/tachka/images//f/e/2/fe2cc03d7c39d21b6d370050e375391b_240x180.jpg,"2016 г., 2.2 л., автомат внедорожник 5 дв., дизель руль слева, 95 000 км"
ToyotaCamry,$25900,https://im.mashina.kg/tachka/images//f/1/5/f15e8976ab756e921e5293ba7e2c00bb_240x180.jpg,"2019 г., 2.5 л., вариатор седан, гибрид руль слева, 140 000 км"
KiaK5IIIСедан,$30000,https://im.mashina.kg/tachka/images//d/8/8/d8833ae9e581706078a9996fd8823826_240x180.jpg,"2020 г., 2 л., автомат седан, бензин руль слева, 43 407 км"
BMWX7,$105000,https://im.mashina.kg/tachka/images//b/0/6/b06de74979f27da1c61b9189b770ff4f_240x180.jpg,"2021 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 20 000 км"
Mercedes-BenzE-класс,$18000,https://im.mashina.kg/tachka/images//5/b/0/5b0988564c68a8bc04dc4a6034ab3fa0_240x180.jpg,"2003 г., 4.3 л., автомат седан, бензин руль слева, 64 000 км"
SubaruForester,$32000,https://im.mashina.kg/tachka/images//c/0/6/c066ff1b592cae211dcb835fad7e824e_240x180.jpg,"2019 г., 2.5 л., вариатор внедорожник 5 дв., бензин руль слева, 39 000 км"
LexusRX,$59500,https://im.mashina.kg/tachka/images//2/5/b/25bb91e18896494b2e469dec8fdb2131_240x180.jpg,"2017 г., 3.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 80 000 км"
KiaK7,$33000,https://im.mashina.kg/tachka/images//1/b/6/1b64d53abde91e7f62cf14711b26c43b_240x180.jpg,"2020 г., 3 л., автомат седан, газ руль слева, 150 000 км"
ToyotaCamry,$11200,https://im.mashina.kg/tachka/images//7/b/7/7b73fe13faf56ec10c9560713e073a71_240x180.jpg,"2006 г., 3.5 л., автомат седан, бензин руль слева, 180 000 км"
LexusGX,$44000,https://im.mashina.kg/tachka/images//9/8/e/98eac4a3b09c6b3aed92c7888c795868_240x180.jpg,"2014 г., 4.6 л., автомат внедорожник 5 дв., бензин руль слева, 101 000 км"
ToyotaLandCruiserPrado,$90000,https://im.mashina.kg/tachka/images//3/b/c/3bcf1aedaa51da3d34b6c4f19bf9d89c_240x180.jpg,"2022 г., 4 л., автомат внедорожник 5 дв., бензин руль слева, 4 000 км"
Toyota4Runner,$25500,https://im.mashina.kg/tachka/images//c/1/9/c19b3c76e9b787ca69fad57dd2eaf12b_240x180.jpg,"2008 г., 4 л., автомат внедорожник 5 дв., бензин руль слева, 200 000 км"
LexusNX,$49000,https://im.mashina.kg/tachka/images//7/e/7/7e7bfd73ba52dd865f6f17b959600a2a_240x180.jpg,"2021 г., 2.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 9 000 км"
BMWX5,$41000,https://im.mashina.kg/tachka/images//9/8/b/98b29bc32ad8ba215e0ab534f2fcd873_240x180.jpg,"2017 г., 2 л., автомат внедорожник 5 дв., гибрид руль слева, 157 000 км"
ToyotaPrius,$13400,https://im.mashina.kg/tachka/images//7/f/b/7fb7f6f9d0ecb33b492d3d65f66e4baf_240x180.jpg,"2015 г., 1.8 л., автомат хэтчбек 5 дв., гибрид руль слева, 156 000 км"
ToyotaPrius,$13400,https://im.mashina.kg/tachka/images//7/f/b/7fb7f6f9d0ecb33b492d3d65f66e4baf_240x180.jpg,"2015 г., 1.8 л., автомат хэтчбек 5 дв., гибрид руль слева, 156 000 км"
HyundaiPalisade,$48700,https://im.mashina.kg/tachka/images//e/1/1/e11fe48f88791171b89ce4b8ab36b4bc_240x180.jpg,"2020 г., 2.2 л., автомат внедорожник 5 дв., дизель руль слева, 27 000 км"
KiaSorento,$38500,https://im.mashina.kg/tachka/images//6/d/9/6d9d242eb9be5f64c6235796df956b2b_240x180.jpg,"2020 г., 2.2 л., робот внедорожник 5 дв., дизель руль слева, 54 000 км"
ToyotaLandCruiser,$38800,https://im.mashina.kg/tachka/images//4/f/9/4f9dc314368a0b3934f7de582b44f109_240x180.jpg,"2012 г., 4.6 л., автомат внедорожник 5 дв., бензин руль слева, 128 000 км"
LexusGX,$32500,https://im.mashina.kg/tachka/images//4/4/f/44f8004ed50254851f79ffa5c61828b9_240x180.jpg,"2009 г., 4.7 л., автомат внедорожник 5 дв., бензин руль слева, 137 000 км"
LexusLX,$37500,https://im.mashina.kg/tachka/images//9/7/5/9757fbe5756893b7148d20cbbdc367a2_240x180.jpg,"2008 г., 5.7 л., автомат внедорожник 5 дв., бензин руль слева, 12 200 км"
KiaK7,$19900,https://im.mashina.kg/tachka/images//a/2/3/a23d0709424449011380be149aafc822_240x180.jpg,"2017 г., 2.4 л., автомат седан, гибрид руль слева, 165 000 км"
ToyotaCamry,$26000,https://im.mashina.kg/tachka/images//5/6/c/56cbd18777326eb124daf5f4ae4ec49f_240x180.jpg,"2019 г., 2.5 л., автомат седан, бензин руль слева, 50 000 км"
HyundaiGetz,$4800,https://im.mashina.kg/tachka/images//d/e/4/de4709c214afda001e069dd947557a9f_240x180.jpg,"2004 г., 1.4 л., автомат хэтчбек 5 дв., бензин руль слева, 262 000 км"
SubaruForester,$23000,https://im.mashina.kg/tachka/images//1/1/0/11072b8e35d52255f6c0ce698e21bc4e_240x180.jpg,"2019 г., 2.5 л., вариатор внедорожник 5 дв., бензин руль слева, 78 000 км"
ToyotaAvalon,$41000,https://im.mashina.kg/tachka/images//8/5/2/8524bd03f989120f81dcbfb0f9322b66_240x180.jpg,"2019 г., 2.5 л., вариатор седан, гибрид руль слева, 57 000 км"
SubaruLegacy,$9000,https://im.mashina.kg/tachka/images//6/e/9/6e93d64f7e9a39e5d13995fad57c73c3_240x180.jpg,"2009 г., 2.5 л., автомат седан, бензин руль слева, 136 000 км"
Mercedes-BenzGLCAMG,$78000,https://im.mashina.kg/tachka/images//4/c/1/4c15ec63960776b51e7a6e319cdfae25_240x180.jpg,"2018 г., 4 л., автомат внедорожник 5 дв., бензин руль слева, 20 000 км"
BMW5серии,$32500,https://im.mashina.kg/tachka/images//5/f/2/5f20b4232d303697c15388df2f1ce7d6_240x180.jpg,"2018 г., 2 л., автомат седан, дизель руль слева, 154 988 км"
HondaJazz,$7700,https://im.mashina.kg/tachka/images//e/6/7/e678d9e7256bc83a0fdeddd2e74da068_240x180.jpg,"2004 г., 1.3 л., вариатор хэтчбек 5 дв., бензин руль слева, 280 000 км"
LexusES,$33500,https://im.mashina.kg/tachka/images//2/d/b/2db798af806d98d60c6f84fb406cfc95_240x180.jpg,"2016 г., 2.5 л., вариатор седан, гибрид руль слева, 130 000 км"
BMW7серии,$285000,https://im.mashina.kg/tachka/images//c/7/b/c7b9e2364ff1a73fc8814983cc875762_240x180.jpg,"2022 г., 4.4 л., автомат седан, бензин руль слева, 70 км"
KiaSorento,$41000,https://im.mashina.kg/tachka/images//c/c/a/ccabd1e497315ef06a72c541deb6dbd0_240x180.jpg,"2020 г., 2.2 л., робот внедорожник 5 дв., дизель руль слева, 39 000 км"
HyundaiPalisade,$43500,https://im.mashina.kg/tachka/images//5/c/9/5c99297100d1d019b22579aa299569ea_240x180.jpg,"2019 г., 2.2 л., автомат внедорожник 5 дв., дизель руль слева, 50 000 км"
ToyotaCamry,$23500,https://im.mashina.kg/tachka/images//a/b/3/ab371947907a67bcd8fc98bd5e186d17_240x180.jpg,"2018 г., 2.5 л., автомат седан, бензин руль слева, 137 000 км"
